,purchase id,product id,time
153405,19396,1269,195
153406,19396,3423,81
153407,19396,882,89
153408,19396,1536,147
153409,19396,936,147
153410,19396,2377,89
153411,19396,3519,40
153412,19396,2695,176
153413,19396,3281,106
153414,19396,1355,81
153415,19396,2708,187
153416,19396,3424,106
153417,19396,884,89
153418,19396,2433,89
153419,19396,2223,195
153420,19397,468,147
153421,19397,1201,207
153422,19398,3459,84
153426,19399,2025,32
153427,19399,1994,32
153428,19399,1878,37
153429,19399,3572,50
153430,19399,2282,11
153431,19399,3405,30
153432,19399,920,24
153433,19400,3385,53
153434,19400,931,99
153435,19400,1280,84
153436,19400,1020,101
153437,19400,3103,207
153438,19400,2020,142
153439,19400,1868,153
153440,19400,1247,218
153441,19400,98,106
153442,19400,430,48
153443,19400,2306,99
153444,19400,1213,111
153445,19400,2661,209
153446,19401,2421,17
153447,19401,891,24
153448,19401,750,44
153449,19401,1407,35
153450,19402,3241,47
153451,19402,3216,23
153452,19402,1976,71
153453,19403,837,85
153454,19403,2559,50
153455,19404,1511,28
153456,19404,3501,35
153457,19404,3599,24
153458,19404,3423,13
153459,19405,1555,106
153460,19405,756,137
153461,19405,1376,134
153462,19405,812,134
153463,19405,1460,134
153464,19405,3189,55
153465,19405,779,78
153466,19405,1378,134
153467,19405,746,134
153468,19405,2442,189
153469,19405,1573,169
153470,19405,789,137
153471,19405,1388,134
153472,19405,2511,97
153473,19405,2009,114
153474,19405,1629,137
153475,19405,1382,152
153476,19405,3509,126
153478,19406,1075,80
153479,19406,3176,99
153481,19407,716,218
153482,19407,990,290
153483,19407,1541,255
153484,19407,926,255
153485,19407,1508,255
153486,19407,882,255
153487,19407,1811,351
153488,19408,1037,97
153489,19408,990,167
153490,19408,144,149
153491,19408,754,188
153492,19408,1427,227
153493,19408,2528,164
153494,19408,2260,258
153495,19408,2019,311
153496,19408,3800,204
153497,19408,1686,274
153498,19408,790,248
153499,19408,1411,227
153500,19408,1420,39
153501,19408,760,227
153502,19408,1442,227
153503,19408,866,227
153504,19408,2495,125
153505,19408,1443,164
153506,19408,757,227
153507,19408,1430,227
153508,19409,2310,44
153509,19409,3069,128
153510,19409,1340,109
153511,19409,2843,125
153512,19409,1705,57
153513,19410,2423,62
153514,19410,987,83
153515,19410,1563,138
153516,19410,3447,55
153517,19410,1536,55
153518,19410,1913,124
153519,19410,1722,22
153520,19410,3660,151
153521,19410,2700,144
153522,19410,1460,63
153523,19410,722,125
153524,19410,1508,128
153525,19410,1315,131
153526,19411,2441,44
153527,19411,3575,27
153528,19411,2450,75
153529,19412,1476,72
153530,19412,741,93
153531,19413,884,54
153532,19413,2856,253
153533,19414,1591,107
153534,19414,1402,40
153535,19414,882,145
153536,19414,2296,90
153537,19415,3561,57
153538,19415,697,94
153539,19415,1434,85
153540,19415,1465,25
153541,19415,1396,25
153542,19416,1983,212
153543,19416,2265,323
153544,19417,959,44
153545,19417,2271,95
153546,19417,3166,204
153547,19417,906,181
153548,19417,2423,95
153549,19417,3569,43
153550,19417,883,52
153551,19417,1511,157
153552,19417,3337,62
153553,19418,3241,12
153554,19418,843,20
153555,19418,1440,35
153556,19419,2867,40
153557,19419,1692,22
153558,19419,1353,51
153559,19419,3858,9
153560,19420,162,67
153561,19420,3714,67
153562,19420,3803,25
153563,19420,881,45
153564,19420,3796,45
153565,19420,1486,115
153566,19420,3239,63
153567,19420,1532,63
153568,19420,3320,63
153569,19420,1997,78
153570,19420,3130,138
153571,19420,2012,138
153572,19421,1463,27
153573,19421,3572,33
153574,19421,3571,6
153575,19421,3509,6
153576,19422,1544,71
153577,19422,1480,15
153578,19423,1535,28
153579,19423,2860,12
153580,19423,1313,49
153581,19424,2419,24
153582,19424,1573,61
153583,19424,3242,21
153584,19425,2591,41
153585,19425,2764,6
153586,19425,1535,13
153587,19425,3199,15
153588,19425,931,24
153589,19426,2391,62
153590,19426,931,84
153591,19426,924,22
153592,19426,2440,84
153593,19426,3561,38
153594,19426,2048,135
153595,19426,165,99
153596,19426,2004,99
153597,19426,741,142
153598,19426,1969,142
153599,19426,3628,113
153600,19426,2019,113
153601,19426,3608,113
153602,19426,3072,122
153603,19426,3569,144
153604,19426,2089,147
153605,19426,122,110
153606,19426,924,83
153607,19426,1589,139
153608,19427,135,32
153609,19427,928,46
153610,19427,3349,47
153611,19427,406,40
153612,19427,2332,47
153613,19427,987,47
153614,19427,985,12
153615,19427,3199,47
153616,19427,960,47
153617,19427,2314,47
153618,19427,94,41
153619,19427,2690,73
153620,19427,3549,93
153621,19427,2503,59
153622,19427,1954,60
153623,19427,3628,63
153624,19427,2439,35
153625,19427,3570,21
153626,19427,178,20
153627,19427,2782,73
153628,19428,2303,42
153629,19428,1044,36
153630,19428,2129,119
153631,19428,3721,83
153632,19428,3119,81
153633,19428,1217,103
153634,19429,1954,123
153635,19429,3697,123
153636,19429,3506,93
153637,19429,2265,41
153638,19429,3599,68
153639,19429,3573,93
153640,19429,2031,147
153641,19429,3127,131
153642,19429,924,175
153643,19429,1371,148
153644,19429,830,137
153645,19429,1396,137
153646,19429,3205,57
153647,19430,2547,58
153648,19430,962,85
153649,19430,1926,105
153650,19430,967,105
153651,19430,2400,58
153652,19431,1498,28
153653,19431,3856,28
153654,19431,2400,17
153655,19431,2402,6
153656,19431,960,23
153657,19431,3525,13
153658,19432,3162,81
153659,19432,2637,97
153660,19433,2856,103
153661,19433,176,92
153662,19433,2496,49
153663,19433,3205,28
153664,19433,97,22
153665,19433,1370,59
153666,19434,2551,84
153667,19434,1149,138
153669,19434,1314,330
153670,19434,2244,157
153671,19434,104,110
153672,19434,3469,36
153673,19434,2322,38
153674,19434,2056,184
153675,19434,3701,125
153676,19434,2273,62
153677,19434,3539,38
153678,19434,3023,144
153679,19435,1997,33
153680,19435,153,28
153681,19435,2451,20
153682,19435,1928,31
153683,19435,171,28
153684,19436,1936,116
153685,19436,1612,132
153686,19436,1343,188
153687,19436,2602,181
153688,19436,3605,148
153689,19436,3174,124
153690,19436,1470,119
153691,19436,1611,127
153692,19437,1987,32
153693,19437,3656,32
153694,19437,3357,13
153695,19437,2779,28
153696,19437,3230,28
153697,19437,3860,13
153698,19438,1200,22
153699,19438,2617,125
153700,19438,3237,71
153701,19438,873,52
153702,19439,2492,24
153703,19439,1967,30
153704,19439,1608,36
153705,19440,2058,33
153706,19440,789,41
153707,19440,1373,34
153708,19440,1414,6
153709,19440,1373,6
153710,19440,771,34
153711,19441,2485,56
153712,19441,3239,26
153713,19441,3437,15
153714,19441,2150,53
153715,19441,95,74
153716,19441,405,27
153717,19441,2937,99
153718,19441,2208,101
153719,19441,921,109
153720,19441,2282,56
153721,19442,2590,90
153722,19442,3245,42
153723,19442,1377,56
153724,19442,406,131
153725,19442,1449,131
153726,19442,769,134
153727,19442,1377,134
153728,19442,814,134
153729,19442,1420,134
153730,19442,700,134
153731,19442,1386,134
153732,19442,2041,120
153733,19443,2772,83
153734,19443,3634,83
153735,19443,93,33
153736,19443,425,23
153737,19444,1120,99
153738,19444,3506,158
153739,19444,116,67
153740,19445,3192,81
153741,19445,1005,178
153742,19445,2367,97
153743,19445,2706,368
153744,19445,3164,128
153745,19446,993,41
153746,19446,2397,89
153747,19446,1458,166
153748,19446,1411,23
153749,19446,957,144
153750,19446,1504,147
153751,19446,1917,132
153752,19446,467,189
153753,19446,801,154
153754,19446,1451,134
153755,19446,843,134
153756,19446,1336,160
153757,19447,2554,23
153758,19447,2318,40
153759,19447,3469,10
153760,19448,753,33
153761,19448,3845,33
153762,19448,2016,31
153763,19448,1779,35
153764,19448,1246,51
153765,19448,2697,49
153766,19448,2760,6
153767,19449,1819,157
153768,19449,1753,22
153769,19449,1353,189
153770,19449,1669,189
153771,19449,2634,82
153772,19449,1647,82
153773,19449,1366,189
153774,19449,2007,149
153775,19449,140,101
153776,19449,478,42
153777,19449,467,22
153778,19449,1209,113
153779,19449,2449,119
153780,19449,2678,112
153781,19449,1839,82
153782,19449,1233,189
153783,19449,2839,182
153784,19449,2275,210
153785,19449,990,87
153786,19449,1465,143
153787,19449,881,143
153788,19449,1936,157
153789,19449,894,157
153790,19449,2458,127
153791,19449,1932,110
153792,19449,1607,133
153793,19450,1579,71
153794,19450,3320,39
153795,19450,3310,15
153796,19451,1657,43
153797,19451,975,54
153798,19451,1486,39
153799,19451,3230,16
153800,19452,2019,118
153801,19452,1855,135
153802,19452,407,186
153803,19452,3481,48
153804,19452,2102,153
153805,19452,3605,130
153806,19452,2167,130
153807,19452,1004,186
153808,19452,2939,183
153809,19452,2118,157
153810,19452,165,115
153811,19452,2083,115
153812,19452,2280,192
153813,19452,3569,39
153814,19452,2166,153
153815,19452,3664,130
153816,19452,3849,23
153817,19452,1494,104
153818,19452,1187,160
153819,19452,2074,186
153820,19452,3735,130
153821,19452,1502,104
153822,19452,2419,166
153823,19452,3057,189
153824,19452,3402,80
153825,19452,3162,80
153826,19452,1066,183
153827,19453,2504,89
153828,19453,3270,42
153829,19453,3530,71
153830,19453,866,149
153831,19453,1425,134
153832,19453,842,134
153833,19453,1411,134
153834,19453,2792,68
153835,19453,842,184
153836,19453,1455,134
153837,19453,679,134
153838,19454,1318,32
153839,19454,2620,175
153840,19454,1479,45
153841,19454,3573,121
153842,19454,2049,134
153843,19454,2532,106
153844,19454,1998,106
153845,19454,3715,112
153846,19454,2529,83
153847,19454,3486,105
153848,19454,1050,85
153849,19454,3569,85
153850,19455,2136,83
153851,19455,2618,97
153852,19455,2660,15
153853,19455,3371,67
153854,19455,3173,51
153855,19455,1492,78
153856,19455,992,93
153857,19456,2314,35
153858,19456,102,41
153859,19456,2470,39
153860,19456,1100,77
153861,19456,3061,98
153862,19456,1185,98
153863,19456,3758,30
153864,19456,1571,56
153865,19456,2775,25
153866,19456,3216,56
153867,19456,3109,43
153868,19456,1179,98
153869,19456,1169,12
153870,19456,1642,115
153871,19456,1199,103
153872,19456,1501,74
153873,19456,3316,31
153874,19456,3357,12
153876,19457,1295,108
153877,19457,1587,94
153878,19457,3199,39
153879,19458,3078,108
153880,19458,1475,89
153881,19458,3216,49
153882,19458,1033,87
153883,19458,2970,155
153884,19458,1142,155
153885,19458,1477,136
153886,19458,1515,19
153887,19459,3686,23
153888,19459,3844,23
153889,19459,1509,104
153890,19459,2023,98
153891,19459,1577,98
153893,19460,1574,94
153894,19460,3492,70
153895,19461,2482,47
153896,19461,2829,61
153897,19461,1464,25
153898,19461,1432,21
153899,19461,3190,29
153900,19461,1653,60
153901,19461,1005,115
153902,19461,3100,98
153903,19461,1190,98
153904,19461,1514,86
153905,19461,3257,31
153906,19461,2975,43
153907,19461,1149,98
153908,19461,3045,98
153909,19461,1182,98
153910,19461,3501,48
153911,19461,2500,59
153912,19461,3130,21
153913,19461,2969,12
153914,19461,1098,98
153915,19461,3069,98
153916,19462,2785,41
153917,19462,885,11
153918,19462,2316,24
153919,19462,884,24
153920,19463,3106,133
153921,19463,2103,164
153922,19463,2024,33
153923,19463,1187,182
153924,19463,3181,191
153925,19463,422,161
153926,19463,2476,120
153927,19463,1998,117
153928,19463,132,107
153929,19463,2490,76
153930,19463,1188,150
153931,19463,3330,107
153932,19464,3110,126
153933,19464,1001,181
153934,19464,2929,181
153935,19464,2942,22
153936,19464,3790,126
153937,19464,3482,88
153938,19464,3419,69
153939,19464,1544,57
153940,19464,3587,103
153941,19464,168,60
153942,19464,768,108
153943,19464,1157,178
153944,19464,2125,184
153945,19464,1109,184
153946,19464,3139,181
153947,19464,1137,181
153948,19464,3800,55
153949,19465,3570,61
153950,19465,407,33
153951,19465,3316,51
153952,19465,775,53
153953,19465,1448,90
153954,19465,3440,37
153955,19465,879,53
153956,19465,3676,85
153957,19465,780,85
153958,19466,2402,65
153959,19466,2121,193
153960,19466,3651,131
153961,19466,1467,105
153962,19466,3411,58
153963,19466,2144,83
153964,19466,3341,83
153965,19466,1858,112
153966,19466,1279,193
153967,19466,2804,185
153968,19466,1671,83
153969,19466,1514,131
153971,19467,3239,38
153973,19467,2264,96
153974,19467,3569,21
153975,19467,1501,69
153976,19468,1377,27
153977,19468,1491,28
153978,19468,3492,34
153979,19468,2563,29
153980,19468,2029,30
153981,19469,3768,6
153982,19469,2785,42
153983,19469,895,53
153984,19470,3816,22
153985,19470,1535,99
153986,19470,927,138
153987,19470,2304,83
153988,19470,1545,158
153989,19470,417,125
153990,19470,478,22
153991,19470,442,22
153992,19470,2433,83
153993,19470,3575,37
153994,19470,430,46
153995,19470,3474,46
153996,19471,2663,81
153997,19471,1783,45
153998,19471,1246,103
153999,19472,3104,80
154000,19472,2583,25
154001,19472,1823,45
154002,19472,2003,85
154003,19472,966,100
154004,19472,1347,47
154005,19473,2177,88
154006,19473,1449,94
154007,19473,2133,94
154008,19473,2466,84
154009,19474,430,147
154010,19474,2463,207
154011,19474,1932,201
154012,19474,1595,242
154014,19475,1593,159
154015,19475,3104,54
154016,19475,1270,109
154017,19476,1563,58
154018,19476,1368,22
154019,19477,2995,68
154020,19477,3146,68
154021,19477,880,90
154022,19477,2398,47
154023,19477,3571,21
154024,19477,3774,48
154025,19477,3537,48
154026,19477,2265,21
154027,19477,3478,21
154028,19477,3542,12
154029,19477,3542,12
154030,19477,3531,12
154031,19477,1191,48
154032,19477,2989,98
154033,19477,1123,98
154035,19478,1021,167
154036,19478,3216,55
154037,19478,1391,29
154038,19478,3308,29
154040,19479,1497,118
154041,19479,3419,65
154042,19479,1997,81
154043,19479,1637,153
154044,19479,964,226
154045,19479,1213,84
154046,19479,3605,38
154047,19479,3478,101
154048,19479,1370,141
154049,19479,946,161
154050,19479,1546,165
154051,19479,2782,53
154052,19479,1680,94
154053,19479,1501,147
154054,19479,3466,144
154055,19479,2664,197
154056,19479,3259,118
154057,19479,885,99
154058,19479,2611,218
154059,19480,425,55
154060,19480,2452,77
154061,19480,1981,75
154062,19480,1190,116
154063,19480,2292,37
154064,19480,99,52
154065,19480,435,28
154066,19480,1404,86
154067,19480,455,86
154068,19480,2480,77
154069,19480,2045,75
154070,19480,3608,79
154071,19480,480,55
154072,19480,2455,77
154073,19480,1993,75
154074,19480,97,69
154075,19480,471,28
154076,19481,3047,129
154077,19481,2384,192
154078,19481,3786,66
154079,19481,1554,106
154080,19481,2289,169
154081,19481,1534,169
154082,19481,3389,58
154083,19481,885,89
154084,19481,2821,195
154085,19481,3539,177
154086,19481,2430,40
154087,19481,2166,195
154088,19481,3617,132
154089,19482,473,86
154090,19482,2456,121
154091,19482,2245,131
154092,19482,1823,175
154093,19482,2796,88
154094,19482,1619,88
154095,19482,1545,137
154096,19482,762,142
154097,19482,97,115
154098,19482,1884,151
154099,19482,1329,202
154100,19482,1467,145
154101,19483,891,11
154102,19483,2320,23
154103,19483,3188,50
154104,19484,2351,36
154105,19484,837,103
154106,19484,3621,68
154107,19484,2326,36
154108,19484,2863,118
154109,19484,123,75
154110,19484,3573,21
154111,19485,2441,43
154112,19485,3536,26
154113,19485,3114,99
154114,19485,1117,121
154115,19485,979,64
154116,19486,3111,167
154117,19486,1000,241
154118,19486,97,153
154119,19487,3571,93
154120,19487,3849,93
154121,19487,2863,158
154122,19487,1960,54
154123,19487,3575,147
154124,19487,2818,182
154125,19487,447,186
154126,19487,1719,194
154127,19487,1249,201
154128,19487,3572,73
154129,19487,3599,93
154130,19488,2723,81
154131,19488,1696,44
154132,19488,1307,103
154133,19488,2775,99
154134,19488,1595,44
154135,19488,1221,103
154136,19488,3654,18
154137,19488,2282,35
154138,19488,3512,21
154139,19488,3724,48
154140,19488,2779,81
154141,19489,2496,48
154142,19489,2020,62
154143,19490,1378,179
154144,19490,2821,268
154145,19491,2332,44
154146,19491,3054,128
154150,19491,3738,262
154151,19491,2488,59
154152,19491,1058,97
154153,19492,2485,48
154154,19492,1396,52
154155,19492,1067,87
154156,19492,3099,101
154157,19492,3141,12
154158,19492,3527,82
154159,19492,2280,22
154160,19493,2738,41
154161,19493,3224,28
154162,19494,1711,105
154163,19494,3519,120
154164,19494,2019,93
154165,19494,1812,89
154166,19494,1260,127
154167,19494,2829,122
154168,19494,2021,34
154169,19494,967,105
154170,19494,2596,127
154171,19495,1405,101
154172,19495,687,131
154173,19495,1439,131
154174,19495,1466,39
154175,19495,866,134
154176,19495,1738,143
154177,19495,1329,191
154178,19495,2686,183
154179,19495,1436,66
154180,19495,3195,54
154181,19495,951,87
154182,19496,2979,167
154183,19496,2027,165
154184,19497,2357,17
154185,19497,3522,10
154186,19497,3509,6
154187,19498,1472,28
154188,19498,3829,28
154189,19498,2030,32
154190,19498,3162,34
154191,19498,1233,43
154192,19498,975,20
154193,19499,2423,70
154194,19499,1983,195
154195,19499,2007,25
154196,19499,1812,145
154197,19500,2993,87
154198,19500,1094,126
154199,19500,3570,61
154200,19500,1472,87
154201,19500,847,93
154202,19500,1395,90
154203,19501,3473,60
154204,19501,1928,94
154205,19501,1692,90
154206,19501,2080,111
154207,19501,3740,87
154208,19501,1467,70
154209,19501,1913,87
154210,19501,885,133
154211,19501,2775,128
154212,19501,3738,101
154213,19501,120,40
154214,19501,3232,21
154215,19501,433,50
154216,19501,97,28
154217,19501,3574,25
154218,19501,3207,46
154219,19501,1629,75
154220,19501,1215,128
154221,19502,1158,30
154222,19502,2943,98
154223,19502,3179,12
154224,19502,1019,98
154226,19502,3320,141
154228,19502,1150,167
154229,19502,3111,98
154230,19503,407,81
154231,19503,407,22
154232,19503,2558,113
154233,19503,1936,110
154234,19503,3576,116
154235,19503,2495,87
154236,19503,1360,119
154237,19503,2090,161
154238,19503,1001,184
154239,19503,3482,88
154240,19503,3480,22
154241,19503,434,48
154242,19503,769,149
154243,19503,2956,110
154244,19503,880,166
154245,19503,2102,169
154246,19503,165,113
154247,19503,1986,101
154248,19503,2089,31
154249,19503,2607,82
154250,19503,3617,149
154251,19503,1559,103
154252,19503,1645,128
154253,19503,3644,157
154254,19503,3157,125
154255,19504,3313,12
154256,19504,2008,19
154257,19504,1889,36
154258,19504,1077,57
154259,19504,3569,24
154260,19505,2635,39
154261,19505,3675,39
154262,19506,2291,36
154263,19506,2917,104
154264,19507,3028,81
154265,19507,1025,117
154266,19507,3860,36
154267,19508,1574,110
154268,19508,1235,145
154269,19508,746,166
154270,19508,1461,139
154271,19508,858,139
154272,19508,732,24
154273,19508,1411,139
154274,19508,1439,24
154275,19508,764,139
154276,19508,1391,139
154277,19508,708,139
154278,19508,719,24
154279,19509,2295,68
154280,19509,3568,41
154281,19509,2354,41
154282,19509,3053,197
154283,19509,1855,82
154284,19509,3240,117
154285,19509,928,92
154286,19509,3570,51
154287,19509,2145,159
154288,19509,3822,136
154289,19509,1014,58
154290,19509,3109,191
154291,19509,1647,82
154292,19509,1977,141
154293,19509,1446,123
154294,19509,732,137
154295,19509,1425,137
154296,19509,793,137
154297,19510,1138,30
154298,19510,1188,12
154299,19510,2320,30
154300,19510,3571,21
154301,19511,2678,150
154302,19511,1398,66
154303,19511,3242,54
154304,19511,2635,103
154305,19511,1657,82
154306,19511,1359,190
154307,19511,2603,183
154308,19511,3392,103
154309,19511,1468,57
154310,19511,914,144
154312,19512,2432,47
154313,19512,107,28
154314,19512,2509,27
154315,19513,2652,103
154316,19513,1917,57
154317,19513,1621,15
154318,19513,1458,102
154319,19514,925,22
154320,19514,145,33
154321,19515,1603,102
154322,19515,2025,86
154323,19515,962,102
154324,19516,803,33
154325,19516,1561,35
154326,19517,2556,88
154327,19517,1290,121
154328,19517,1659,192
154329,19517,1262,192
154330,19517,927,74
154331,19517,407,97
154332,19517,2545,115
154333,19517,1391,95
154334,19517,755,132
154335,19517,1612,144
154336,19517,1990,135
154337,19518,2666,40
154338,19518,1329,49
154339,19518,2746,49
154340,19518,1621,22
154341,19518,976,53
154342,19518,3740,11
154343,19519,2302,68
154344,19519,3459,114
154345,19519,934,92
154346,19519,2304,92
154347,19519,3495,41
154348,19519,3475,24
154349,19519,3522,24
154350,19519,405,51
154351,19519,2605,186
154352,19519,1042,216
154353,19519,2985,191
154354,19519,1106,191
154355,19519,3686,58
154356,19519,990,43
154357,19519,1179,101
154358,19520,3121,121
154359,19520,1999,119
154360,19520,2354,171
154361,19520,3572,37
154362,19520,996,85
154363,19520,3405,98
154364,19520,1061,98
154365,19520,2258,177
154366,19521,3571,49
154367,19521,2629,96
154368,19521,1835,46
154369,19522,1509,56
154370,19522,3224,31
154371,19522,1628,60
154372,19522,1637,12
154373,19523,438,81
154374,19523,435,22
154375,19523,3472,48
154376,19523,2376,39
154377,19523,2400,22
154378,19523,3536,39
154379,19523,3478,22
154380,19523,2009,139
154381,19524,884,22
154382,19524,3554,26
154383,19524,976,26
154385,19524,936,94
154386,19525,2984,32
154387,19525,3363,20
154388,19526,3512,85
154389,19526,2559,105
154390,19526,2796,108
154391,19526,2388,203
154392,19526,3575,37
154393,19526,2123,145
154394,19526,2039,30
154395,19526,1999,22
154396,19526,1749,128
154397,19526,1269,183
154398,19526,451,109
154399,19526,1523,125
154400,19526,3241,55
154401,19526,983,83
154402,19526,3539,46
154403,19526,456,46
154404,19526,888,92
154405,19526,3569,46
154406,19527,1217,9
154407,19527,2656,49
154408,19527,3694,40
154409,19527,1495,28
154410,19528,817,129
154411,19528,1460,137
154412,19528,1391,24
154413,19528,3210,57
154414,19528,883,92
154415,19528,464,101
154416,19528,2925,161
154417,19528,1966,131
154418,19528,3464,147
154419,19528,1392,129
154420,19528,777,137
154421,19528,883,172
154422,19529,2939,35
154423,19529,1875,43
154424,19529,1244,52
154425,19529,1586,37
154426,19529,1181,44
154427,19529,2782,56
154428,19529,3197,28
154429,19530,2366,42
154430,19530,2549,97
154431,19530,3125,25
154432,19531,1584,104
154433,19531,3230,57
154434,19531,2687,104
154435,19531,1846,83
154436,19531,1256,192
154437,19531,2263,98
154438,19531,3437,109
154439,19531,941,88
154440,19531,3721,41
154441,19531,916,41
154442,19531,2904,192
154443,19531,2603,23
154444,19531,971,192
154445,19531,1583,145
154446,19531,937,145
154447,19531,2904,192
154448,19532,882,46
154449,19532,2649,218
154450,19532,3192,118
154451,19532,679,87
154452,19532,2605,206
154453,19532,1394,75
154454,19532,1106,178
154455,19532,3121,207
154456,19532,870,127
154457,19532,1427,149
154458,19532,2174,156
154459,19532,3753,147
154460,19532,2485,99
154461,19533,1249,34
154462,19533,1039,90
154463,19533,3768,57
154464,19533,2566,89
154465,19533,1964,113
154466,19533,2551,113
154467,19533,2009,113
154468,19533,405,147
154469,19533,2019,147
154470,19533,172,104
154471,19533,1587,90
154472,19533,1908,132
154473,19533,1504,132
154474,19533,2146,132
154475,19533,3844,132
154476,19533,408,83
154477,19533,1990,147
154478,19533,761,150
154479,19533,1407,133
154480,19533,2031,120
154481,19533,3292,72
154482,19533,895,89
154483,19533,3392,89
154484,19533,1946,72
154485,19533,983,161
154486,19533,2306,89
154487,19533,2339,23
154488,19533,2131,195
154489,19534,1602,107
154490,19534,2451,48
154491,19534,1550,66
154492,19534,1485,15
154493,19534,2487,66
154494,19534,1942,76
154495,19534,2804,35
154496,19535,881,70
154497,19535,3758,39
154498,19535,2675,261
154499,19535,2790,39
154500,19535,1637,144
154501,19535,1295,332
154502,19535,2326,170
154503,19535,3529,68
154504,19535,3721,154
154505,19535,1512,180
154506,19535,1858,225
154507,19535,1091,371
154508,19535,3160,316
154509,19535,3783,219
154510,19536,2430,43
154511,19536,172,52
154512,19536,472,28
154513,19536,1227,77
154514,19536,775,105
154515,19536,725,15
154516,19536,1329,105
154517,19536,2673,123
154518,19536,3809,101
154519,19536,2622,101
154520,19536,1846,56
154521,19536,2483,47
154522,19536,2035,75
154523,19536,3637,79
154524,19536,1511,70
154525,19536,3396,38
154526,19536,2617,70
154527,19536,3226,70
154528,19537,1404,107
154529,19537,2343,173
154530,19537,3517,42
154531,19537,3570,24
154532,19537,2212,162
154533,19537,128,122
154534,19537,3654,64
154535,19537,3327,50
154536,19537,2928,85
154537,19537,3569,159
154538,19538,803,33
154539,19538,1050,48
154540,19538,2969,49
154541,19539,3179,34
154542,19539,2495,11
154543,19539,148,19
154544,19539,3141,30
154545,19539,1772,21
154546,19539,813,39
154547,19539,697,6
154548,19540,478,52
154549,19540,2480,74
154550,19541,2116,138
154551,19541,3786,138
154552,19541,2673,160
154553,19541,2350,226
154554,19541,938,93
154555,19541,3294,93
154556,19541,3574,74
154557,19541,880,51
154558,19541,1559,154
154559,19541,465,140
154560,19541,2476,122
154561,19541,979,136
154562,19541,2785,204
154563,19541,1050,220
154564,19542,1977,80
154565,19542,3617,80
154566,19542,3409,32
154567,19542,2108,57
154568,19542,1480,88
154569,19542,823,91
154570,19542,1401,89
154571,19543,460,82
154572,19543,2527,115
154573,19543,2405,150
154574,19543,3573,39
154575,19543,2790,174
154576,19543,1899,83
154577,19543,3575,181
154578,19543,2001,141
154579,19544,2683,104
154580,19544,2322,147
154581,19544,1044,39
154582,19544,3612,39
154583,19544,2289,45
154584,19545,3527,95
154585,19545,1559,135
154586,19545,3371,61
154587,19545,3497,74
154588,19545,1555,135
154589,19545,3341,61
154590,19545,996,109
154591,19545,2025,184
154592,19545,405,154
154593,19545,2534,122
154594,19545,3392,43
154595,19546,2843,272
154596,19546,1642,150
154597,19546,1561,234
154598,19546,985,261
154599,19546,1467,261
154600,19546,3259,103
154601,19547,2263,44
154602,19547,3575,27
154603,19547,3398,47
154604,19547,896,59
154605,19547,3341,59
154606,19547,1486,39
154607,19548,2023,116
154608,19548,473,142
154609,19548,2537,113
154610,19548,1405,93
154611,19548,1403,22
154612,19548,472,126
154613,19548,2476,113
154614,19548,1981,110
154615,19548,3608,116
154616,19548,880,40
154617,19548,2970,164
154618,19548,1075,179
154619,19548,2551,141
154620,19548,1463,93
154621,19548,779,129
154622,19549,2547,48
154623,19549,1138,78
154624,19549,3816,30
154625,19549,2925,69
154626,19549,97,61
154627,19550,2863,81
154628,19550,123,73
154629,19550,3491,20
154630,19550,3130,80
154631,19551,2563,88
154632,19551,2038,112
154633,19551,975,159
154634,19551,2995,168
154635,19551,788,112
154636,19551,2733,181
154637,19551,3273,104
154638,19551,2073,83
154639,19551,95,115
154640,19552,2241,130
154641,19552,1134,186
154642,19552,1264,89
154643,19552,2613,184
154644,19552,1632,83
154645,19552,414,186
154646,19552,2952,154
154647,19552,1719,79
154648,19552,1109,215
154649,19553,3487,89
154650,19553,2412,39
154651,19553,2167,192
154652,19553,3588,130
154653,19553,455,82
154654,19553,2476,115
154655,19553,3202,41
154656,19553,3473,70
154657,19553,3557,23
154658,19553,2112,153
154659,19553,123,115
154660,19553,3209,32
154661,19553,748,77
154662,19553,2086,160
154663,19553,2056,23
154664,19553,883,171
154665,19553,2494,129
154666,19553,880,129
154667,19553,2440,88
154668,19553,2560,150
154669,19553,2387,150
154670,19553,3571,39
154671,19553,2372,39
154672,19553,2416,23
154673,19553,1223,98
154674,19553,3571,70
154675,19553,3541,23
154676,19554,1507,71
154677,19554,3573,86
154678,19554,1372,84
154679,19554,2406,110
154680,19555,1589,71
154681,19555,3279,39
154682,19555,2147,56
154683,19555,3765,88
154684,19556,1478,106
154685,19556,1998,100
154686,19556,2500,114
154687,19556,2799,115
154688,19556,3262,106
154689,19556,425,75
154690,19556,2495,117
154691,19556,2089,126
154692,19556,3664,132
154693,19556,2034,120
154694,19556,1607,137
154695,19556,1964,137
154696,19556,1890,137
154697,19556,895,203
154698,19557,1329,18
154699,19557,1669,103
154700,19557,2444,38
154701,19557,2280,80
154702,19557,2993,101
154703,19557,1191,98
154704,19557,3078,98
154705,19557,1005,98
154706,19557,1468,86
154707,19558,2942,35
154708,19558,1244,44
154709,19559,1590,72
154710,19559,1768,89
154711,19559,1325,132
154712,19560,2497,87
154713,19560,408,113
154714,19560,3510,48
154715,19560,2483,109
154716,19561,3168,225
154717,19561,1783,139
