,id,category,sub category,product,price,unit,weight,calories
1295,2102,"Sweets, biscuits, crisps and chocolate",Sweets,Twix Mini's,3.29,"333 gPrijs per KG € 9,88",15 Stuks (piece). 333 Gram,493.0
1296,2076,"Sweets, biscuits, crisps and chocolate",Sweets,Haribo Happy cherries,1.89,"250 gPrijs per KG € 7,56",250 Gram,343.0
1297,1623,"Soft drinks, juices, coffee, tea",Soft drinks,Rivella,2.9,"1 lPrijs per LT € 2,09",1 Liter,5.0
1298,1596,"Soft drinks, juices, coffee, tea",Soft drinks,Crystal Clear Appel- en peersmaak,1.79,"1,5 lPrijs per LT € 1,19",1.5 Liter,1.0
1299,1637,"Soft drinks, juices, coffee, tea",Soft drinks,Lipton Ice tea green,2.99,"1,5 lPrijs per LT € 1,99",1500 Milliliter,10.0
1300,1671,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Zero sugar 4-pack,9.96,"4 x 1,5 lPrijs per LT € 1,66",1.5 Liter,3.0
1301,1628,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Regular 8-pack,4.49,"2 lNormale prijs per LT € 2,70",250 Milliliter,42.0
1302,1662,"Soft drinks, juices, coffee, tea",Soft drinks,AH Ice tea refreshing green tea,0.99,"1,5 lPrijs per LT € 0,66",1.5 Liter,14.0
1303,1612,"Soft drinks, juices, coffee, tea",Soft drinks,Crystal Clear Sparkling lemon,1.89,"1,5 lPrijs per LT € 1,26",1.5 Liter,1.0
1304,1647,"Soft drinks, juices, coffee, tea",Soft drinks,Pepsi Cola max zero sugar,2.39,"1,5 lPrijs per LT € 1,59",1.5 Liter,4.0
1305,1642,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Zero sugar zero caffeine,2.49,"1,5 lPrijs per LT € 1,66",1.5 Liter,3.0
1306,1645,"Soft drinks, juices, coffee, tea",Soft drinks,Lipton Ice tea sparkling original,2.99,"1,5 lPrijs per LT € 1,99",1500 Milliliter,
1307,1632,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Regular 4-pack,9.96,"4 x 1,5 lPrijs per LT € 1,66",1.5 Liter,42.0
1308,1644,"Soft drinks, juices, coffee, tea",Soft drinks,Fanta Orange no sugar,2.19,"1,5 lPrijs per LT € 1,46",1.5 Liter,3.0
1309,1659,"Soft drinks, juices, coffee, tea",Soft drinks,Fuze Tea Black tea peach hibiscus,2.39,"1,5 lNormale prijs per LT € 1,59",1.5 Liter,19.0
1310,1614,"Soft drinks, juices, coffee, tea",Soft drinks,AH Ice tea peach,0.89,"1,5 lPrijs per LT € 0,59",1.5 Liter,10.0
1311,1621,"Soft drinks, juices, coffee, tea",Soft drinks,Crystal Clear Raspberry & blueberry,1.79,"1,5 lPrijs per LT € 1,19",1.5 Liter,1.0
1312,1653,"Soft drinks, juices, coffee, tea",Soft drinks,AH Cola zero,0.89,"1,5 lPrijs per LT € 0,59",1.5 Liter,1.0
1313,1657,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Regular,2.49,"1,5 lPrijs per LT € 1,66",1.5 Liter,42.0
1314,1595,"Soft drinks, juices, coffee, tea",Soft drinks,Spa Touch lemon,1.49,"1 lNormale prijs per LT € 1,49",100 Centiliter,0.0
1315,1667,"Soft drinks, juices, coffee, tea",Soft drinks,Fuze Tea Green tea,2.39,"1,5 lNormale prijs per LT € 1,59",1.5 Liter,20.0
1316,1619,"Soft drinks, juices, coffee, tea",Soft drinks,Royal Club Tonic classic 0% suiker,1.99,"1 lPrijs per LT € 1,99",1 Liter,1.0
1317,1629,"Soft drinks, juices, coffee, tea",Soft drinks,AH Sinas regular,0.79,"1,5 lPrijs per LT € 0,53",1.5 Liter,32.0
1318,1608,"Soft drinks, juices, coffee, tea",Soft drinks,AH Sinas light,0.79,"1,5 lPrijs per LT € 0,53",1.5 Liter,4.0
1319,1633,"Soft drinks, juices, coffee, tea",Soft drinks,AH Bruisend mineraalwater citroen,0.67,"1,5 lPrijs per LT € 0,45",1.5 Liter,0.0
1320,1597,"Soft drinks, juices, coffee, tea",Soft drinks,AH Ice tea refreshing lemon,0.89,"1,5 lPrijs per LT € 0,59",1.5 Liter,10.0
1321,1607,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Zero 12-pack blik,6.49,"12 x 0,15 lPrijs per LT € 3,61",150 Milliliter,3.0
1322,1641,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Zero 8-pack,4.49,"2 lNormale prijs per LT € 2,70",250 Milliliter,3.0
1323,1611,"Soft drinks, juices, coffee, tea",Soft drinks,Rivella Original,2.39,"1,5 lPrijs per LT € 1,59",1.5 Liter,5.0
1324,1602,"Soft drinks, juices, coffee, tea",Soft drinks,Fanta Orange,1.95,"1 lPrijs per LT € 1,95",1 Liter,23.0
1325,1593,"Soft drinks, juices, coffee, tea",Soft drinks,Royal Club Ginger ale 0% suiker,1.99,"1 lPrijs per LT € 1,99",1 Liter,1.0
1326,1603,"Soft drinks, juices, coffee, tea",Soft drinks,Lipton Ice tea original sparkling zero sugar,3.19,"1,5 lPrijs per LT € 2,13",1500 Milliliter,2.0
1327,1669,"Soft drinks, juices, coffee, tea",Soft drinks,Coca-Cola Zero sugar,1.99,"1 lPrijs per LT € 1,99",1 Liter,3.0
1328,1624,"Soft drinks, juices, coffee, tea",Soft drinks,AH Cola regular,0.89,"1,5 lPrijs per LT € 0,59",1.5 Liter,40.0
1329,1770,"Soft drinks, juices, coffee, tea",Tea,Clipper Organic lemon & Ginger infusion,3.69,20 stuks,20 Stuks (piece). 45 Gram,
1330,1731,"Soft drinks, juices, coffee, tea",Tea,Pickwick Spices caramelised pear,1.99,20 stuks,20 Stuks (piece). 30 Gram,
1331,1745,"Soft drinks, juices, coffee, tea",Tea,Pickwick Green tea pure,1.95,20 stuks,20 Stuks (piece). 30 Gram,
1332,1756,"Soft drinks, juices, coffee, tea",Tea,AH Zwarte thee bosvruchten,0.79,20 stuks,30 Gram,1.0
1333,1734,"Soft drinks, juices, coffee, tea",Tea,Pickwick English blend 1 kop thee,1.29,20 stuks,20 Stuks (piece). 40 Gram,
1334,1716,"Soft drinks, juices, coffee, tea",Tea,Lipton Russian earl grey black tea,2.19,20 stuks,34 Gram,4.0
1335,1802,"Soft drinks, juices, coffee, tea",Tea,Pickwick Earl grey zwarte thee,1.39,20 stuks,20 Stuks (piece). 40 Gram,
1336,1797,"Soft drinks, juices, coffee, tea",Tea,Pickwick Rooibos original no caffeine,1.89,20 stuks,20 Stuks (piece). 30 Gram,
1337,1705,"Soft drinks, juices, coffee, tea",Tea,Clipper Organic happy mondays tea,3.69,20 stuks,20 Stuks (piece). 45 Gram,
1338,1696,"Soft drinks, juices, coffee, tea",Tea,Pickwick Ceylon zwarte thee,1.39,20 stuks,20 Stuks (piece). 40 Gram,
1339,1727,"Soft drinks, juices, coffee, tea",Tea,Pickwick Groene thee cranberry,1.99,20 stuks,20 Stuks (piece). 30 Gram,
1340,1806,"Soft drinks, juices, coffee, tea",Tea,Pickwick Herbal super blends energy kruidenthee,2.9,15 stuks,15 Stuks (piece). 22.5 Gram,1.0
1341,1779,"Soft drinks, juices, coffee, tea",Tea,Pickwick Herfststorm zwarte thee,1.99,20 stuks,20 Stuks (piece). 40 Gram,
1342,1776,"Soft drinks, juices, coffee, tea",Tea,Pickwick Herbal sterrenmunt,1.99,20 stuks,20 Stuks (piece). 40 Gram,
1343,1808,"Soft drinks, juices, coffee, tea",Tea,Pickwick Winterglow spices & orange,1.99,20 stuks,20 Stuks (piece). 40 Gram,
1344,1719,"Soft drinks, juices, coffee, tea",Tea,Pickwick Spices minty Morocco,1.99,20 stuks,20 Stuks (piece). 40 Gram,
1345,1724,"Soft drinks, juices, coffee, tea",Tea,Clipper Organic green tea lemon,3.69,20 stuks,20 Stuks (piece). 37 Gram,
1346,1738,"Soft drinks, juices, coffee, tea",Tea,Zonnatura 100% Kamille,2.49,20 stuks,20 Stuks (piece). 28 Gram,
1347,1692,"Soft drinks, juices, coffee, tea",Tea,Pickwick Tea with fruit strawberry,1.59,20 stuks,20 Stuks (piece). 30 Gram,
1348,1684,"Soft drinks, juices, coffee, tea",Tea,Pickwick Ginger goodness orange,2.9,15 stuks,15 Stuks (piece). 26.25 Gram,1.0
1349,1711,"Soft drinks, juices, coffee, tea",Tea,AH Kruiden sterrenmunt thee,1.35,20 stuks,30 Gram,1.0
1350,1700,"Soft drinks, juices, coffee, tea",Tea,AH Zwarte thee Engelse melange,0.78,40 stuks,80 Gram,1.0
1351,1686,"Soft drinks, juices, coffee, tea",Tea,AH Biologisch Groene thee gember sinaasappel,1.79,20 stuks,24 Gram,1.0
1352,1680,"Soft drinks, juices, coffee, tea",Tea,Pickwick Original English meerkops,2.9,40 stuks,40 Stuks (piece). 160 Gram,
1353,1753,"Soft drinks, juices, coffee, tea",Tea,Pickwick Fruit fusion variatiebox thee,2.9,20 stuks,20 Stuks (piece). 31.5 Gram,
1354,1749,"Soft drinks, juices, coffee, tea",Tea,Pickwick Tea with fruit variatiebox red,1.99,20 stuks,20 Stuks (piece). 30 Gram,
1355,1787,"Soft drinks, juices, coffee, tea",Tea,Pickwick Tea with fruit forest fruit,1.55,20 stuks,20 Stuks (piece). 30 Gram,
1356,1783,"Soft drinks, juices, coffee, tea",Tea,Pickwick Groene thee lemon,1.45,20 stuks,20 Stuks (piece). 40 Gram,
1357,1765,"Soft drinks, juices, coffee, tea",Tea,Pickwick Rooibos original voordeelverpakking,3.29,40 stuks,40 Stuks (piece). 60 Gram,
1358,1707,"Soft drinks, juices, coffee, tea",Tea,Pickwick Tea with fruit mango,1.59,20 stuks,20 Stuks (piece). 30 Gram,
1359,1742,"Soft drinks, juices, coffee, tea",Tea,Clipper Organic earl grey,3.69,20 stuks,20 Stuks (piece). 41 Gram,
1360,1768,"Soft drinks, juices, coffee, tea",Tea,Pickwick Rooibos mango & peach,1.99,20 stuks,20 Stuks (piece). 40 Gram,
1361,1772,"Soft drinks, juices, coffee, tea",Tea,AH Zwarte thee earl grey,0.45,20 stuks,40 Gram,1.0
1362,1761,"Soft drinks, juices, coffee, tea",Tea,Pickwick Green tea lemon voordeelverpakking,2.69,40 stuks,40 Stuks (piece). 80 Gram,
1363,1795,"Soft drinks, juices, coffee, tea",Tea,Pickwick Herbal super blends immunity kruidenthee,2.9,15 stuks,15 Stuks (piece). 22.5 Gram,1.0
1364,1722,"Soft drinks, juices, coffee, tea",Tea,Pickwick Rooibos honey no caffeine,1.99,20 stuks,20 Stuks (piece). 30 Gram,
1365,1675,"Soft drinks, juices, coffee, tea",Tea,AH Groene thee puur,0.95,40 stuks,60 Gram,1.0
1366,1800,"Soft drinks, juices, coffee, tea",Tea,Pickwick Herbal super blends shine kruidenthee,2.9,15 stuks,15 Stuks (piece). 22.5 Gram,1.0
1367,1791,"Soft drinks, juices, coffee, tea",Tea,Pickwick English tea 1 kop,1.99,40 stuks,40 Stuks (piece). 80 Gram,
1368,1839,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Espresso dark capsules,4.99,20 stuks,100 Gram,1.0
1369,1823,"Soft drinks, juices, coffee, tea",Coffee,AH Zoetjes,0.99,1200 stuks,72 Gram,26.0
1370,1846,"Soft drinks, juices, coffee, tea",Coffee,Kanis & Gunnink Koffie snelfiltermaling,5.59,"500 gPrijs per KG € 11,18",500 Gram,
1371,1914,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Lungo intens capsules voordeelpak,5.49,20 stuks,20 Stuks (piece). 104 Gram,
1372,1858,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Decaf koffiepads,4.99,36 stuks,250 Gram,1.0
1373,1811,"Soft drinks, juices, coffee, tea",Coffee,Melitta Filterzakjes original 1x4 bruin,2.59,80 stuks,80 Stuks (piece),
1374,1827,"Soft drinks, juices, coffee, tea",Coffee,L'OR Espresso lungo profondo capsules,7.99,20 stuks,20 Stuks (piece). 104 Gram,
1375,1847,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Extra dark roast koffiepads,4.99,36 stuks,250 Gram,1.0
1376,1853,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Ice macchiato ijskoffie,1.49,"230 mlPrijs per LT € 6,48",230 Milliliter,85.0
1377,1819,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Espresso krachtig capsules voordeelpak,5.49,20 stuks,20 Stuks (piece). 104 Gram,
1378,1825,"Soft drinks, juices, coffee, tea",Coffee,Nescafé Dolce Gusto Lungo capsules,8.99,30 stuks,195 Gram,
1379,1883,"Soft drinks, juices, coffee, tea",Coffee,Senseo Cappucino coffee pads,3.9,8 stuks,8 Stuks (piece). 92 Gram,37.0
1380,1863,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Mokka koffiepads,4.99,36 stuks,250 Gram,1.0
1381,1913,"Soft drinks, juices, coffee, tea",Coffee,Starbucks Espresso roast dark roast bonen,9.35,"450 gPrijs per KG € 20,78",450 Gram,
1382,1814,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Decaf snelfiltermaling,7.49,"500 gPrijs per KG € 14,98",500 Gram,1.0
1383,1905,"Soft drinks, juices, coffee, tea",Coffee,AH Suikerklontjes,1.69,"1 kgPrijs per KG € 1,69",1 Kilogram,400.0
1384,1899,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Aroma Snelfiltermaling,6.99,"500 gPrijs per KG € 13,98",500 Gram,1.0
1385,1856,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Ice caramel ijskoffie,1.49,"230 mlPrijs per LT € 6,48",230 Milliliter,65.0
1386,1833,"Soft drinks, juices, coffee, tea",Coffee,Nescafé Dolce Gusto Cappuccino capsules,5.9,16 stuks,186.4 Gram,35.0
1387,1812,"Soft drinks, juices, coffee, tea",Coffee,Starbucks Nespresso house blend lungo capsules,4.9,10 stuks,57 Gram,
1388,1878,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Aroma bonen,11.29,"1 kgPrijs per KG € 11,29",1 Kilogram,1.0
1389,1875,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Lungo original capsules voordeelpak,5.59,20 stuks,20 Stuks (piece). 104 Gram,
1390,1890,"Soft drinks, juices, coffee, tea",Coffee,Senseo Classic coffee pads,5.59,36 stuks,36 Stuks (piece). 250 Gram,
1391,1889,"Soft drinks, juices, coffee, tea",Coffee,AH Koffiefilter no4,0.69,100 stuks,100 Aantal,
1392,1917,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Aroma variaties excellent filtermaling,4.99,"250 gPrijs per KG € 19,96",250 Gram,
1393,1852,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Aroma rood snelfiltermaling,4.29,"250 gPrijs per KG € 17,16",250 Gram,
1394,1835,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Aroma koffiebonen,7.19,"500 gPrijs per KG € 14,38",500 Gram,1.0
1395,1893,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Lungo dark capsules,4.99,20 stuks,100 Gram,1.0
1396,1855,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Aroma rood bonen voordeelpak,11.99,"1 kgPrijs per KG € 11,99",1000 Gram,
1397,1822,"Soft drinks, juices, coffee, tea",Coffee,Senseo Extra strong coffee pads,5.69,36 stuks,36 Stuks (piece). 250 Gram,
1398,1868,"Soft drinks, juices, coffee, tea",Coffee,Douwe Egberts Ice cappuccino ijskoffie,1.49,"230 mlPrijs per LT € 6,48",230 Milliliter,64.0
1399,1908,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Aroma snelfiltermaling voordeel,13.69,"2 x 500 gPrijs per KG € 13,69",500 Gram,1.0
1400,1923,"Soft drinks, juices, coffee, tea",Coffee,Starbucks Nespresso pike place lungo capsules,4.39,10 stuks,53 Gram,
1401,1870,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Lungo classic capsules,4.99,20 stuks,100 Gram,1.0
1402,1918,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Classic koffiepads,4.99,36 stuks,250 Gram,1.0
1403,1884,"Soft drinks, juices, coffee, tea",Coffee,Perla Huisblends Dark roast koffiepads,4.99,36 stuks,250 Gram,1.0
1404,2042,Snacks,Fruit biscuits & milk biscuits,Sultana Yofruit aardbei,2.39,"178 gPrijs per KG € 13,43",10 Stuks (piece). 178 Gram,399.0
1405,2031,Snacks,Fruit biscuits & milk biscuits,Sultana Goodmorning cranberry,2.59,"205 gPrijs per KG € 12,63",5 Stuks (piece). 205 Gram,450.0
1406,2033,Snacks,Fruit biscuits & milk biscuits,AH Fruitbiscuit yoghurt aardbeismaak,1.29,"182 gPrijs per KG € 7,09",182 Gram,419.0
1407,2037,Snacks,Fruit biscuits & milk biscuits,AH Melkbiscuit,1.49,"245 gPrijs per KG € 6,08",245 Gram,478.0
1408,2025,Snacks,Fruit biscuits & milk biscuits,Liga Belvita sandwich yoghurt aardbeiensmaak,2.59,"253 gNormale prijs per KG € 10,24",253 Gram,444.0
1409,2035,Snacks,Fruit biscuits & milk biscuits,Liga Evergreen bosvruchten,2.39,"250 gNormale prijs per KG € 9,56",250 Gram,392.0
1410,2048,Snacks,Fruit biscuits & milk biscuits,Liga Evergreen krenten,2.39,"225 gNormale prijs per KG € 10,62",225 Gram,383.0
1411,2023,Snacks,Fruit biscuits & milk biscuits,Liga Milkbreak melk XL,3.75,"367.5 gPrijs per KG € 10,20",367.5 Gram,447.0
1412,2044,Snacks,Fruit biscuits & milk biscuits,Sultana Fruitbiscuit peer-kaneel,2.45,"218 gPrijs per KG € 11,24",15 Stuks (piece). 218 Gram,382.0
1413,2032,Snacks,Fruit biscuits & milk biscuits,AH Fruitbiscuit yoghurt bosvruchtensmaak,1.29,"182 gPrijs per KG € 7,09",182 Gram,410.0
1414,2026,Snacks,Fruit biscuits & milk biscuits,Sultana Fruitbiscuit bosvruchten,3.9,"306 gPrijs per KG € 10,10",21 Stuks (piece). 306 Gram,375.0
1415,2038,Snacks,Fruit biscuits & milk biscuits,Sultana Knapperrs kokos,1.99,"207 gPrijs per KG € 9,61",15 Stuks (piece). 207 Gram,457.0
1416,2029,Snacks,Fruit biscuits & milk biscuits,Liga Evergreen krenten XL,3.15,"337.5 gPrijs per KG € 9,33",337.5 Gram,383.0
1417,2036,Snacks,Fruit biscuits & milk biscuits,Sultana Fruitbiscuits framboos,2.39,"218 gPrijs per KG € 10,96",15 Stuks (piece). 218 Gram,371.0
1418,2043,Snacks,Fruit biscuits & milk biscuits,Sultana Knapperrs kaneel,1.99,"207 gPrijs per KG € 9,61",15 Stuks (piece). 207 Gram,456.0
1419,2049,Snacks,Fruit biscuits & milk biscuits,Liga Evergreen crunchy muesli-chocolade,2.69,"225 gNormale prijs per KG € 11,96",6 Aantal. 225 Gram,404.0
1420,2024,Snacks,Fruit biscuits & milk biscuits,Sultana Fruitbiscuit appel,2.99,"306 gPrijs per KG € 9,77",21 Stuks (piece). 306 Gram,372.0
1421,2021,Snacks,Fruit biscuits & milk biscuits,Liga Evergreen krenten koekjes pakket,4.78,per stuk,,
1422,2040,Snacks,Fruit biscuits & milk biscuits,AH Meergranenbiscuit rozijn,1.9,"225 gPrijs per KG € 4,84",225 Gram,392.0
1423,2046,Snacks,Fruit biscuits & milk biscuits,Liga Milkbreak melk,2.79,"245 gNormale prijs per KG € 11,39",245 Gram,447.0
1424,2039,Snacks,Fruit biscuits & milk biscuits,AH Fruitbiscuit bosvruchtensmaak,1.45,"262 gPrijs per KG € 5,53",262 Gram,399.0
1425,2030,Snacks,Fruit biscuits & milk biscuits,Sultana Yofruit framboos,2.39,"178 gPrijs per KG € 13,43",10 Stuks (piece). 178 Gram,399.0
1426,2041,Snacks,Fruit biscuits & milk biscuits,Liga Evergreen appel,2.39,"250 gNormale prijs per KG € 9,56",250 Gram,382.0
1427,2051,Snacks,Fruit biscuits & milk biscuits,AH Fruitbiscuit appelsmaak,1.45,"262 gPrijs per KG € 5,53",262 Gram,400.0
1428,2028,Snacks,Fruit biscuits & milk biscuits,Liga Milkbreak bosvruchten frambozensmaak,2.79,"245 gNormale prijs per KG € 11,39",245 Gram,446.0
1429,2034,Snacks,Fruit biscuits & milk biscuits,Liga Milkbreak melk chocosmaak,2.79,"245 gNormale prijs per KG € 11,39",245 Gram,445.0
1430,2027,Snacks,Fruit biscuits & milk biscuits,AH Fruitbiscuit naturel,1.45,"262 gPrijs per KG € 5,53",262 Gram,401.0
1431,2022,Snacks,Fruit biscuits & milk biscuits,Sultana Fruitbiscuit naturel,2.85,"306 gPrijs per KG € 9,31",21 Stuks (piece). 306 Gram,391.0
1432,2045,Snacks,Fruit biscuits & milk biscuits,Liga Milkbreak melk aardbeiensmaak,2.79,"245 gNormale prijs per KG € 11,39",245 Gram,447.0
1433,1954,Snacks,Nut bars,AH Pindareep amandel hazelnoot,2.59,"120 gPrijs per KG € 21,58",120 Gram,591.0
1434,1967,Snacks,Nut bars,"AH Handje noten cashew, amandel & rozijn",2.49,"140 gPrijs per KG € 17,79",140 Gram,536.0
1435,1928,Snacks,Nut bars,"AH Handje noten amandel, dadel & abrikoos",2.49,"140 gPrijs per KG € 17,79",140 Gram,515.0
1436,1980,Snacks,Nut bars,Hero B'tween protein pinda & chocolade,2.9,"96 gPrijs per KG € 21,77",24 Gram,544.0
1437,1932,Snacks,Nut bars,BioToday Vegan choco bar kokos,3.49,"120 gPrijs per KG € 29,08",3 Stuks (piece). 120 Gram,554.0
1438,1971,Snacks,Nut bars,Nakd. Fruitreep met noten cocoa coconut,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece). 140 Gram,379.0
1439,1986,Snacks,Nut bars,Hero B'tween mueslireep hazelnoot,1.75,"6 stuksPrijs per KG € 11,67",25 Gram,434.0
1440,1966,Snacks,Nut bars,Calvé Pindakaasreep naturel,3.29,"4 x 35 gPrijs per KG € 23,50",140 Gram,486.0
1441,1990,Snacks,Nut bars,Be-Kind Notenreep karamel amandel zeezout 3-pack,2.0,"90 gNormale prijs per KG € 33,22",3 Stuks (piece). 90 Gram,534.0
1442,1997,Snacks,Nut bars,Liga Noten granenreep chocolade hazelnoot,3.9,"160 gNormale prijs per KG € 19,31",160 Gram,416.0
1443,1975,Snacks,Nut bars,Nature Valley Crunchy haver en pure chocolade koek,2.99,5 stuks,10 Stuks (piece),473.0
1444,1993,Snacks,Nut bars,Liga Notenreep amandel & pinda,3.39,"120 gNormale prijs per KG € 28,25",120 Gram,516.0
1445,1940,Snacks,Nut bars,"AH Handje noten walnoot, banaan & pure choc",2.49,"140 gPrijs per KG € 17,79",140 Gram,595.0
1446,1994,Snacks,Nut bars,Be-Kind Notenreep dark chocolate zeezout 3-pack,2.0,"90 gNormale prijs per KG € 33,22",3 Stuks (piece). 90 Gram,523.0
1447,1983,Snacks,Nut bars,Nakd. Cocoa delight fruitreep met noten,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece),385.0
1448,1960,Snacks,Nut bars,BioToday Notenmixreep,2.59,"75 gNormale prijs per KG € 34,53",3 Stuks (piece). 75 Gram,522.0
1449,1950,Snacks,Nut bars,Be-Kind Notenreep honing zeezout 3-pack,2.0,"90 gNormale prijs per KG € 33,22",3 Stuks (piece). 90 Gram,555.0
1450,1987,Snacks,Nut bars,Hero B'tween mueslireep pinda & pindakaas,1.99,"150 gPrijs per KG € 13,27",25 Gram,492.0
1451,1977,Snacks,Nut bars,Nakd. Pecan pie fruit- en notenrepen,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece),476.0
1452,1946,Snacks,Nut bars,"AH Handje noten pinda, amandel & snackerwt",2.49,"140 gPrijs per KG € 17,79",140 Gram,566.0
1453,1964,Snacks,Nut bars,Nature Valley Crunchy variety pack haver koek,3.9,"210 gPrijs per KG € 14,71",5 Stuks (piece),473.0
1454,1942,Snacks,Nut bars,AH Pindareep cashew zeezout,2.59,"120 gPrijs per KG € 21,58",120 Gram,560.0
1455,1972,Snacks,Nut bars,Nakd. Fruitreep met noten salted caramel,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece),367.0
1456,1926,Snacks,Nut bars,BioToday Vegan choco bar karamel,3.49,"120 gNormale prijs per KG € 29,08",3 Stuks (piece). 120 Gram,457.0
1457,1959,Snacks,Nut bars,Bolletje Noten en granen hazelnoot spelt,2.19,"120 gPrijs per KG € 18,25",120 Gram,424.0
1458,1976,Snacks,Nut bars,Hero B'tween protein noten & karamel,2.29,"96 gPrijs per KG € 23,85",24 Gram,534.0
1459,1988,Snacks,Nut bars,Nature Valley Crunchy haver en honing koek,2.99,5 stuks,10 Stuks (piece). 210 Gram,467.0
1460,1930,Snacks,Nut bars,BioToday Cranberry-amandel reep,2.59,"75 gNormale prijs per KG € 34,53",3 Stuks (piece). 75 Gram,479.0
1461,1936,Snacks,Nut bars,AH Vezelreep macademia & vanillesmaak,2.49,"90 gPrijs per KG € 27,67",90 Gram,531.0
1462,1969,Snacks,Nut bars,TastyBasics Repen choco en noten,3.49,"138 gPrijs per KG € 25,29",6 Stuks (piece). 138 Gram,561.0
1463,1962,Snacks,Nut bars,Nature Valley Sweet & salty nut pure chocolade repen,2.99,"150 gPrijs per KG € 19,93",5 Stuks (piece),463.0
1464,1970,Snacks,Nut bars,Bolletje Noten en granen amandel havermout,2.19,"120 gPrijs per KG € 18,25",120 Gram,418.0
1465,1934,Snacks,Nut bars,BioToday Sesamrepen,2.59,"75 gNormale prijs per KG € 34,53",3 Stuks (piece). 75 Gram,555.0
1466,1981,Snacks,Nut bars,Zonnatura Crunch pinda 3-pack,1.49,3 stuks,3 Stuks (piece). 135 Gram,552.0
1467,1953,Snacks,Nut bars,Calvé Pindakaasreep karamel,3.29,"4 x 35 gPrijs per KG € 23,50",140 Gram,485.0
1468,1948,Snacks,Nut bars,"AH Handje noten pinda, amandel & edamame",2.49,"140 gPrijs per KG € 17,79",140 Gram,572.0
1469,2000,Snacks,Fruit bars,FBR Apple cinnamon,2.99,"120 gNormale prijs per KG € 24,92",4 Stuks (piece). 120 Gram,305.0
1470,2008,Snacks,Fruit bars,AH Fruitreep bosvruchten,1.65,"216 gPrijs per KG € 7,64",216 Gram,395.0
1471,2020,Snacks,Fruit bars,Liga Haverkick appelsmaak,2.39,"200 gNormale prijs per KG € 11,95",200 Gram,393.0
1472,1999,Snacks,Fruit bars,FBR Banana choco,2.99,"120 gPrijs per KG € 24,92",4 Stuks (piece). 120 Gram,311.0
1473,2001,Snacks,Fruit bars,Nature Valley Fruit & nut cranberry noten mueslireep,3.9,"120 gPrijs per KG € 25,75",4 Stuks (piece),417.0
1474,2007,Snacks,Fruit bars,Nakd. Fruitreep met noten carrot cake,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece). 140 Gram,422.0
1475,2019,Snacks,Fruit bars,AH Fruitreep appel,1.39,"216 gPrijs per KG € 6,44",216 Gram,393.0
1476,2009,Snacks,Fruit bars,Nakd. Fruitreep met noten lemon cake,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece),381.0
1477,2016,Snacks,Fruit bars,Nakd. Fruitreep met noten blueberry muffin,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece),371.0
1478,2004,Snacks,Fruit bars,Nakd. Almond macaroon fruit- & notenrepen,3.49,"140 gPrijs per KG € 24,93",4 Stuks (piece),384.0
1479,2015,Snacks,Fruit bars,Liga Haverkick bosvruchten,2.39,"200 gNormale prijs per KG € 11,95",200 Gram,391.0
1480,2012,Snacks,Fruit bars,Nakd. Berry delight fruitreep met noten,3.49,"4 stuksPrijs per KG € 24,93",4 Stuks (piece),388.0
